person_id;person_trip_id;origin_x;origin_y;destination_x;destination_y;departure_time;travel_time;vehicle_distance;routed_distance;mode;preceding_purpose;following_purpose;returning;euclidean_distance
636410;1;245574.73347235442;5164012.142324211;248502.06838900264;5167303.454075206;55800.0;1203.0;13328.907347140654;13328.907347140654;car;education;home;true;4404.772724723217
255553;5;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;53003.0;4006.0;0.0;4807.382598670507;walk;other;home;true;0.0
329640;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56760.0;261.0;0.0;313.39708039482434;walk;shop;home;true;0.0
84911;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;57000.0;24.0;0.0;0.0;car;shop;home;true;0.0
26577;4;259433.49852164596;5165255.538462022;255719.09527938266;5166692.060215183;55800.0;1225.0;6743.483187115887;6743.483187115887;car;other;home;true;3982.510036828385
383931;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;54900.0;2125.0;0.0;2550.459204487899;walk;other;home;true;0.0
639850;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;52200.0;4826.0;12401.903420970968;13641.098388288832;pt;education;home;true;0.0
408361;3;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56340.0;691.0;0.0;830.1790228619366;walk;education;home;true;0.0
447128;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;54900.0;2147.0;1065.7466408257749;2967.2048814005707;pt;education;home;true;0.0
125260;4;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;57000.0;48.0;0.0;0.0;car;shop;home;true;0.0
220296;3;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;57000.0;48.0;0.0;0.0;car;other;other;false;0.0
270007;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;57000.0;48.0;0.0;0.0;car;work;home;true;0.0
287214;3;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;57000.0;48.0;0.0;0.0;car;other;other;false;0.0
303059;8;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;57000.0;48.0;0.0;0.0;car;home;leisure;false;0.0
